產品線,子產品/平台,網頁/工具,檔案,對應公開URL或路由,公開crawl狀態,資料來源URL,官方來源數,法源/引用筆數,待補常數來源筆數,待修正引用筆數,查證狀態,備註
商業版 5 AI Pro,ETP 企業工作台,方案 — 周全專業版,/Users/chouchunyeh/Desktop/choulegal/apps/etp/app/pricing/page.tsx,ETP_PAGE:/pricing,本機動態/後台檔案，未納入公開站 crawl,未建立官方來源對照,0,0,0,0,未查證,本機檔案含法律/權益/計算語彙，但未納入本次公開來源查核。
商業版 5 AI Pro,ETP 企業工作台,${r.name} — 周全專業版,/Users/chouchunyeh/Desktop/choulegal/apps/etp/app/roles/[role]/page.tsx,ETP_PAGE:/roles/[role],本機動態/後台檔案，未納入公開站 crawl,不適用（未偵測到需查證法源）,0,0,0,0,已查證,本機檔案已盤點，未偵測法律法源、裁判字號或法律計算資料。
商業版 5 AI Pro,ETP 企業工作台,選身份 — 周全專業版,/Users/chouchunyeh/Desktop/choulegal/apps/etp/app/roles/page.tsx,ETP_PAGE:/roles,本機動態/後台檔案，未納入公開站 crawl,不適用（未偵測到需查證法源）,0,0,0,0,已查證,本機檔案已盤點，未偵測法律法源、裁判字號或法律計算資料。
民眾版,民法財產權／繼承贈與計算平台,找不到頁面 404｜InheritancePro,/Users/chouchunyeh/Desktop/choulegal/apps/inheritancepro/404.html,https://inheritance.choulegal.com/404.html,未在公開 crawl 清單,不適用（第2批複查：未呈現具體需查證法源）,0,0,0,0,已查證,第2批複查：頁面未呈現具體條號、裁判字號、法律常數或可計算結果；屬入口/帳號/通知/導頁/政策或後台功能頁。
民眾版,民法財產權／繼承贈與計算平台,車禍損害賠償試算｜InheritancePro,/Users/chouchunyeh/Desktop/choulegal/apps/inheritancepro/accident.html,https://inheritance.choulegal.com/accident.html,200,https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=129; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=184; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=192; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=193; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=194; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=195; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=197; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=2; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=217; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=25; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=3; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=32; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=6,13,100,0,0,已查證,公開頁已納入官方來源查核；未見待修正或待補來源項目。
民眾版,民法財產權／繼承贈與計算平台,我的帳號｜InheritancePro,/Users/chouchunyeh/Desktop/choulegal/apps/inheritancepro/account.html,https://inheritance.choulegal.com/account.html,未在公開 crawl 清單,不適用（第2批複查：未呈現具體需查證法源）,0,0,0,0,已查證,第2批複查：頁面未呈現具體條號、裁判字號、法律常數或可計算結果；屬入口/帳號/通知/導頁/政策或後台功能頁。
民眾版,民法財產權／繼承贈與計算平台,贍養費試算｜InheritancePro,/Users/chouchunyeh/Desktop/choulegal/apps/inheritancepro/alimony.html,https://inheritance.choulegal.com/alimony.html,200,https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=1057; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=1116-2; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=125; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=126,4,34,2,0,待確認,法律常數/金額/比例尚有 2 筆待補官方來源。
民眾版,民法財產權／繼承贈與計算平台,脫產偵測模組｜InheritancePro,/Users/chouchunyeh/Desktop/choulegal/apps/inheritancepro/asset-detection.html,https://inheritance.choulegal.com/asset-detection.html,200,https://cons.judicial.gov.tw/docdata.aspx?fid=38&id=349244; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=1138; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=1140; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=1148-1; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=1174; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=15; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=244; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=245; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=C0000001&flno=15; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=C0000001&flno=244; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=C0000001&flno=356; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=G0340072&flno=15; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=G0340072&flno=17-1; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=G0340072&flno=5,14,106,0,0,已查證,公開頁已納入官方來源查核；未見待修正或待補來源項目。
民眾版,民法財產權／繼承贈與計算平台,登入中…｜InheritancePro,/Users/chouchunyeh/Desktop/choulegal/apps/inheritancepro/auth-callback.html,https://inheritance.choulegal.com/auth-callback.html,未在公開 crawl 清單,不適用（未偵測到需查證法源）,0,0,0,0,已查證,本機檔案已盤點，未偵測法律法源、裁判字號或法律計算資料。
民眾版,民法財產權／繼承贈與計算平台,中華民國遺產計算器｜InheritancePro,/Users/chouchunyeh/Desktop/choulegal/apps/inheritancepro/calculator.html,https://inheritance.choulegal.com/calculator.html,200,https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=1030-1; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=1138; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=1144; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=1149; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=15; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=16-11; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=16-12; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=16-13; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=16-4; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=16-5; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=16-6; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=16-7; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=16-8; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=17-1; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=G0340072&flno=10; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=G0340072&flno=15; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=G0340072&flno=16; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=G0340072&flno=16-1; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=G0340072&flno=17; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=G0340072&flno=17-1; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=G0340096&flno=28-1; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=G0340102&flno=4; https://www.mof.gov.tw/singlehtml/384fb3077bb349ea973e7fc6f13b6974?cntId=f2a148bdd1614850be9fa56df8cc9d5c,23,78,1,10,待確認,法律常數/金額/比例尚有 1 筆待補官方來源。
民眾版,民法財產權／繼承贈與計算平台,照顧者繼承特別貢獻試算｜InheritancePro,/Users/chouchunyeh/Desktop/choulegal/apps/inheritancepro/caregiver.html,https://inheritance.choulegal.com/caregiver.html,200,https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=1132; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=1137; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=1146; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=1149; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=1173,5,68,1,0,待確認,法律常數/金額/比例尚有 1 筆待補官方來源。
民眾版,民法財產權／繼承贈與計算平台,客戶案件管理｜InheritancePro — 已整合至期限管理儀表板,/Users/chouchunyeh/Desktop/choulegal/apps/inheritancepro/case-manager.html,https://inheritance.choulegal.com/case-manager.html,200,https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=1148; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=1148-1; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=1156; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=1157; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=1174; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=44; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=46; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=G0340072&flno=23; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=G0340072&flno=26,9,18,0,0,已查證,公開頁已納入官方來源查核；未見待修正或待補來源項目。
民眾版,民法財產權／繼承贈與計算平台,子女扶養費計算｜InheritancePro,/Users/chouchunyeh/Desktop/choulegal/apps/inheritancepro/child-support.html,https://inheritance.choulegal.com/child-support.html,200,https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=1084; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=1116-2; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=1117; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=1118-1; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=1119,5,24,0,0,已查證,公開頁已納入官方來源查核；未見待修正或待補來源項目。
民眾版,民法財產權／繼承贈與計算平台,繼承期限管理儀表板｜InheritancePro,/Users/chouchunyeh/Desktop/choulegal/apps/inheritancepro/deadline-dashboard.html,https://inheritance.choulegal.com/deadline-dashboard.html,200,https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=1148; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=1148-1; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=1156; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=1157; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=1174; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=44; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=46; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=G0340072&flno=23; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=G0340072&flno=26,9,18,0,0,已查證,公開頁已納入官方來源查核；未見待修正或待補來源項目。
民眾版,民法財產權／繼承贈與計算平台,離婚協議書草稿產生器｜InheritancePro,/Users/chouchunyeh/Desktop/choulegal/apps/inheritancepro/divorce-agreement.html,https://inheritance.choulegal.com/divorce-agreement.html,200,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPSV%2c68%2c%e5%8f%b0%e4%b8%8a%2c3792%2c19791214%2c1&ot=in; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=1030-1; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=1050; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=1052; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=1055; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=1055-1; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=1057,7,16,0,0,已查證,公開頁已納入官方來源查核；未見待修正或待補來源項目。
民眾版,民法財產權／繼承贈與計算平台,離婚損害賠償精算｜侵害配偶權求償｜InheritancePro,/Users/chouchunyeh/Desktop/choulegal/apps/inheritancepro/divorce-damages.html,https://inheritance.choulegal.com/divorce-damages.html,200,https://cons.judicial.gov.tw/docdata.aspx?fid=100&id=310972; https://cons.judicial.gov.tw/docdata.aspx?fid=38&id=310013; https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPSV%2c55%2c%e5%8f%b0%e4%b8%8a%2c2053%2c19660811%2c1&ot=in; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=1; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=1052; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=1056; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=1057; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=184; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=185; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=195; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=197; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=C0000001&flno=1056; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=C0000001&flno=195; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=C0000001&flno=197; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=C0000001&flno=239,15,124,1,0,待確認,法律常數/金額/比例尚有 1 筆待補官方來源。
民眾版,民法財產權／繼承贈與計算平台,遺產稅精算工作底稿｜已整合至遺產繼承計算器,/Users/chouchunyeh/Desktop/choulegal/apps/inheritancepro/estate-tax-detail.html,https://inheritance.choulegal.com/estate-tax-detail.html,未在公開 crawl 清單,不適用（第2批複查：未呈現具體需查證法源）,0,0,0,0,已查證,第2批複查：頁面未呈現具體條號、裁判字號、法律常數或可計算結果；屬入口/帳號/通知/導頁/政策或後台功能頁。
民眾版,民法財產權／繼承贈與計算平台,特留分侵害試算｜InheritancePro,/Users/chouchunyeh/Desktop/choulegal/apps/inheritancepro/forced-share.html,https://inheritance.choulegal.com/forced-share.html,200,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPSV%2c104%2c%e5%8f%b0%e4%b8%8a%2c521%2c20150326&ot=in; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=1138; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=1146; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=1148-1; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=1173; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=1223; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=1224; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=1225; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=197,9,38,0,0,已查證,公開頁已納入官方來源查核；未見待修正或待補來源項目。
民眾版,民法財產權／繼承贈與計算平台,轉跳中...,/Users/chouchunyeh/Desktop/choulegal/apps/inheritancepro/gift-planner.html,https://inheritance.choulegal.com/gift-planner.html,未在公開 crawl 清單,不適用（第2批複查：未呈現具體需查證法源）,0,0,0,0,已查證,第2批複查：頁面未呈現具體條號、裁判字號、法律常數或可計算結果；屬入口/帳號/通知/導頁/政策或後台功能頁。
民眾版,民法財產權／繼承贈與計算平台,贈與稅試算｜InheritancePro,/Users/chouchunyeh/Desktop/choulegal/apps/inheritancepro/gift-tax.html,https://inheritance.choulegal.com/gift-tax.html,200,https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=1138; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=1140; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=20-1; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=44; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=5; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=5-1; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=G0340072&flno=15; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=G0340072&flno=19; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=G0340072&flno=20; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=G0340072&flno=22; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=G0340072&flno=24; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=G0340072&flno=5; https://www.mof.gov.tw/singlehtml/384fb3077bb349ea973e7fc6f13b6974?cntId=e4170c62974c4c7c9fa78c24c9fcb130; https://www.mof.gov.tw/singlehtml/384fb3077bb349ea973e7fc6f13b6974?cntId=f2a148bdd1614850be9fa56df8cc9d5c,14,104,7,0,待確認,法律常數/金額/比例尚有 7 筆待補官方來源。
民眾版,民法財產權／繼承贈與計算平台,google40bcdb71d64c63a5,/Users/chouchunyeh/Desktop/choulegal/apps/inheritancepro/google40bcdb71d64c63a5.html,https://inheritance.choulegal.com/google40bcdb71d64c63a5.html,未在公開 crawl 清單,不適用（未偵測到需查證法源）,0,0,0,0,已查證,本機檔案已盤點，未偵測法律法源、裁判字號或法律計算資料。
民眾版,民法財產權／繼承贈與計算平台,InheritancePro｜民法財產權事件包與工具,/Users/chouchunyeh/Desktop/choulegal/apps/inheritancepro/index.html,https://inheritance.choulegal.com/,200,不適用（未偵測到需查證法源）,0,0,0,0,已查證,公開頁已掃描，未偵測需引用官方法源的法條、裁判或法律常數。
民眾版,民法財產權／繼承贈與計算平台,轉跳中...,/Users/chouchunyeh/Desktop/choulegal/apps/inheritancepro/infidelity-damages.html,https://inheritance.choulegal.com/infidelity-damages.html,未在公開 crawl 清單,不適用（第2批複查：未呈現具體需查證法源）,0,0,0,0,已查證,第2批複查：頁面未呈現具體條號、裁判字號、法律常數或可計算結果；屬入口/帳號/通知/導頁/政策或後台功能頁。
民眾版,民法財產權／繼承贈與計算平台,遺產分割協議書產生器（通用骨架）｜InheritancePro,/Users/chouchunyeh/Desktop/choulegal/apps/inheritancepro/inheritance-agreement.html,https://inheritance.choulegal.com/inheritance-agreement.html,未在公開 crawl 清單,https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=1151; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=1164; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=1165; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=1174,4,4,0,0,已查證,第2批複查：頁面具體條號已對應官方來源。
民眾版,民法財產權／繼承贈與計算平台,繼承流程時間軸｜InheritancePro,/Users/chouchunyeh/Desktop/choulegal/apps/inheritancepro/inheritance-timeline.html,https://inheritance.choulegal.com/inheritance-timeline.html,200,https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=1146; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=1156; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=1162-2; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=1164; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=1174; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=15; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=197; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=44; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=45; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=46; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=D0030006&flno=48; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=D0060001&flno=26; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=D0060001&flno=73; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=G0340003&flno=71; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=G0340072&flno=15; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=G0340072&flno=16; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=G0340072&flno=23; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=G0390002&flno=112; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=G0390002&flno=65; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=L0060001&flno=18; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0050001&flno=65-1,21,64,1,0,待確認,法律常數/金額/比例尚有 1 筆待補官方來源。
民眾版,民法財產權／繼承贈與計算平台,繼承房貸陷阱試算｜賣屋前一定要知道的 146 萬｜InheritancePro,/Users/chouchunyeh/Desktop/choulegal/apps/inheritancepro/inherited-property-trap.html,https://inheritance.choulegal.com/inherited-property-trap.html,200,https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=G0340003&flno=14-4; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=G0340003&flno=4-4; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=G0340003&flno=4-5,3,82,16,0,待確認,法律常數/金額/比例尚有 16 筆待補官方來源。
民眾版,民法財產權／繼承贈與計算平台,意外事故保險金合計試算｜InheritancePro,/Users/chouchunyeh/Desktop/choulegal/apps/inheritancepro/insurance-accident-combined.html,https://inheritance.choulegal.com/insurance-accident-combined.html,200,https://cons.judicial.gov.tw/docdata.aspx?fid=100&id=310757; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=103; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=184; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=192; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=194; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=3; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=32; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=35; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=38; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=40; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=54; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=6; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=64; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=65; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=G0340072&flno=16; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=G0340072&flno=17; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=G0390002&flno=107; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=G0390002&flno=112; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=G0390002&flno=13; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=G0390002&flno=131; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=G0390002&flno=34; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=G0390002&flno=35; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=G0390060&flno=27; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=G0390060&flno=7; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=G0390067&flno=2; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=N0050001&flno=34,26,64,3,0,待確認,法律常數/金額/比例尚有 3 筆待補官方來源。
民眾版,民法財產權／繼承贈與計算平台,轉跳中...,/Users/chouchunyeh/Desktop/choulegal/apps/inheritancepro/insurance-amt.html,https://inheritance.choulegal.com/insurance-amt.html,未在公開 crawl 清單,不適用（未偵測到需查證法源）,0,0,0,0,已查證,本機檔案已盤點，未偵測法律法源、裁判字號或法律計算資料。
民眾版,民法財產權／繼承贈與計算平台,保單受益人順位分配試算｜InheritancePro,/Users/chouchunyeh/Desktop/choulegal/apps/inheritancepro/insurance-beneficiary-order.html,https://inheritance.choulegal.com/insurance-beneficiary-order.html,200,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPSV%2c107%2c%e5%8f%b0%e4%b8%8a%2c1395%2c20190718%2c1&ot=in; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=112; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=113; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=1138; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=1144; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=1223; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=G0340072&flno=16; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=G0390002&flno=110; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=G0390002&flno=112; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=G0390002&flno=113,10,52,1,0,待確認,法律常數/金額/比例尚有 1 筆待補官方來源。
民眾版,民法財產權／繼承贈與計算平台,保單價值準備金離婚財產分配計算器｜InheritancePro,/Users/chouchunyeh/Desktop/choulegal/apps/inheritancepro/insurance-divorce.html,https://inheritance.choulegal.com/insurance-divorce.html,200,https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=1030-1; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=1030-3; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=B0000001&flno=1030-4; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=G0340003&flno=14; https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=G0390002&flno=119,5,40,0,0,已查證,公開頁已納入官方來源查核；未見待修正或待補來源項目。
